OTU	90543_ID2592_1-A-HOBBS-A001-A03_S91_L001_R1_001	90544_ID2592_2-B-HOBBS-A001-B03_S92_L001_R1_001	90545_ID2592_3-C-HOBBS-A001-C03_S93_L001_R1_001	90546_ID2592_4-D-HOBBS-A001-D03_S94_L001_R1_001	90547_ID2592_5-A-RROSE-A001-E03_S95_L001_R1_001	90548_ID2592_6-C-RROSE-1-A001-F03_S96_L001_R1_001	90549_ID2592_7-C-RROSE-2-A001-G03_S97_L001_R1_001	90550_ID2592_8-D-RROSE-A001-H03_S98_L001_R1_001	90551_ID2592_9-A-DENVER-A001-A04_S99_L001_R1_001	90552_ID2592_10-B-DENVER-A001-B04_S100_L001_R1_001	90553_ID2592_11-C-DENVER-A001-C04_S101_L001_R1_001	90554_ID2592_12-D-DENVER-A001-D04_S102_L001_R1_001	90555_ID2592_13-A-KSW2-A001-E04_S103_L001_R1_001	90556_ID2592_14-B-KSW2-A001-F04_S104_L001_R1_001	90557_ID2592_15-C-KSW2-A001-G04_S105_L001_R1_001	90558_ID2592_16-D-KSW2-A001-H04_S106_L001_R1_001	90559_ID2600_1-SB1-A001-A03_S219_L004_R1_001	90560_ID2600_2-SB2-A001-B03_S220_L004_R1_001	90561_ID2600_3-SB3-A001-C03_S221_L004_R1_001	90562_ID2600_4-SB4-A001-D03_S222_L004_R1_001	90563_ID2600_5-SB5-A001-E03_S223_L004_R1_001	90564_ID2600_6-SB6-A001-F03_S224_L004_R1_001
Archaea;Euryarchaeota;Methanococci;Methanococcales;Methanococcaceae;Methanococcus;unkn. Methanococcus(g)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8e-05	0	0
Archaea;Euryarchaeota;Methanococci;Methanococcales;Methanococcaceae;unkn. Methanococcaceae(f);unkn. Methanococcaceae(f)	0	0	0	0	0	0	0	0	1e-04	0	0	0	0	0	0	0	9e-05	0	7e-05	0	0	0
Archaea;Euryarchaeota;Methanococci;unkn. Methanococci(c);unkn. Methanococci(c);unkn. Methanococci(c);unkn. Methanococci(c)	0	0	0	0	8e-05	0	8e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Archaea;Euryarchaeota;Methanomicrobia;Methanocellales;Methanocellaceae;Methanocella;uncultured Methanocella sp.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7e-05	0	0	0	0	0	0	0
Archaea;Euryarchaeota;Methanomicrobia;Methanocellales;Methanocellaceae;Methanocella;unkn. Methanocella(g)	0	0	0	0	0	0	0.00016	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Archaea;Euryarchaeota;Methanomicrobia;Methanocellales;Methanocellaceae;unkn. Methanocellaceae(f);unkn. Methanocellaceae(f)	0.00016	0	0	0	8e-05	6e-05	0	0	0	0.00019	0	0	0	0	0	0	0	0	0	8e-05	4e-05	0
Archaea;Euryarchaeota;Methanomicrobia;Methanocellales;unkn. Methanocellales(o);unkn. Methanocellales(o);unkn. Methanocellales(o)	0	0.00013	0	0	8e-05	6e-05	0	0	0	0	8e-05	0	7e-05	0	0	0	9e-05	2e-04	0.00021	8e-05	4e-05	3e-05
Archaea;Euryarchaeota;Methanomicrobia;Methanomicrobiales;Methanomicrobiaceae;Methanoculleus;Methanoculleus bourgensis	0	0	8e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8e-05	0	0
Archaea;Euryarchaeota;Methanomicrobia;Methanomicrobiales;Methanomicrobiaceae;Methanoculleus;Methanoculleus marisnigri	0	0.00054	0	8e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8e-05	4e-05	0
Archaea;Euryarchaeota;Methanomicrobia;Methanomicrobiales;Methanomicrobiaceae;Methanoculleus;Methanoculleus sp. MAB1	0	0	8e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Archaea;Euryarchaeota;Methanomicrobia;Methanomicrobiales;Methanomicrobiaceae;Methanoculleus;unkn. Methanoculleus(g)	0.00016	7e-05	0	8e-05	8e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6e-05
Archaea;Euryarchaeota;Methanomicrobia;Methanomicrobiales;Methanomicrobiaceae;unkn. Methanomicrobiaceae(f);unkn. Methanomicrobiaceae(f)	0.00016	0	8e-05	0	0.00015	0	0.00016	0.00011	0	0	8e-05	0	0	0	7e-05	8e-05	0	0	0	0	0	8e-05
Archaea;Euryarchaeota;Methanomicrobia;Methanomicrobiales;Methanoregulaceae;Methanosphaerula;Methanosphaerula palustris	0	0	0	0	8e-05	6e-05	0	0	0	0	0	8e-05	0	0	0	0	0	0	0	0	0	0
Archaea;Euryarchaeota;Methanomicrobia;Methanomicrobiales;Methanoregulaceae;Methanosphaerula;unkn. Methanosphaerula(g)	0	0	0	0	8e-05	0.00011	0	0	0	0	0.00015	8e-05	7e-05	0	0	8e-05	9e-05	2e-04	0.00014	0	4e-05	0.00014
Archaea;Euryarchaeota;Methanomicrobia;Methanomicrobiales;Methanoregulaceae;unkn. Methanoregulaceae(f);unkn. Methanoregulaceae(f)	0	0.00013	8e-05	0	0	6e-05	0	0.00011	0	0	0.00015	0.00024	0	0	0	8e-05	9e-05	0	7e-05	8e-05	4e-05	3e-05
Archaea;Euryarchaeota;Methanomicrobia;Methanomicrobiales;unkn. Methanomicrobiales(o);unkn. Methanomicrobiales(o);unkn. Methanomicrobiales(o)	0.00016	7e-05	0.00016	0	0.00015	0.00028	0.00024	0.00056	0.00019	0.00019	0.00045	8e-05	0.00021	0	0	0.00017	0.00026	2e-04	0.00014	0.00038	8e-05	0.00025
Archaea;Euryarchaeota;Methanomicrobia;Methanosarcinales;Methanosaetaceae;Methanothrix;Methanosaeta harundinacea	0	0	0	0	0	6e-05	0	0	0	0.00019	0	0	0	0	0	0	0	0	0	0	0	0
Archaea;Euryarchaeota;Methanomicrobia;Methanosarcinales;Methanosaetaceae;Methanothrix;unkn. Methanothrix(g)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8e-05	0	0	0	0	4e-05	0
Archaea;Euryarchaeota;Methanomicrobia;Methanosarcinales;Methanosaetaceae;unkn. Methanosaetaceae(f);unkn. Methanosaetaceae(f)	0	0	0	0	0	0	0	0	0	0	0	0.00032	0	8e-05	0	0.00025	0	0	0	0	0	0.00017
Archaea;Euryarchaeota;Methanomicrobia;Methanosarcinales;Methanosarcinaceae;Methanococcoides;unkn. Methanococcoides(g)	0	0	0	0	0	0	8e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Archaea;Euryarchaeota;Methanomicrobia;Methanosarcinales;Methanosarcinaceae;Methanolobus;unkn. Methanolobus(g)	0.00016	0	0	0	0	0	0	0.00011	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Archaea;Euryarchaeota;Methanomicrobia;Methanosarcinales;Methanosarcinaceae;Methanosarcina;Methanosarcina mazei	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8e-05	0	0
Archaea;Euryarchaeota;Methanomicrobia;Methanosarcinales;Methanosarcinaceae;Methanosarcina;Methanosarcina thermophila	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2e-04	7e-05	0	0	0
Archaea;Euryarchaeota;Methanomicrobia;Methanosarcinales;Methanosarcinaceae;Methanosarcina;unkn. Methanosarcina(g)	0	0	0	8e-05	0	0	0	0	0	0	0	8e-05	0	8e-05	0	0	0	2e-04	0	0.00015	4e-05	8e-05
Archaea;Euryarchaeota;Methanomicrobia;Methanosarcinales;Methanosarcinaceae;unkn. Methanosarcinaceae(f);unkn. Methanosarcinaceae(f)	0	7e-05	0	8e-05	3e-04	0.00023	0.00016	0.00033	1e-04	0	8e-05	0.00016	0	0.00062	7e-05	0.00059	0.00017	2e-04	0	0.00046	4e-05	0.00025
Archaea;Euryarchaeota;Methanomicrobia;Methanosarcinales;unkn. Methanosarcinales(o);unkn. Methanosarcinales(o);unkn. Methanosarcinales(o)	0.00016	7e-05	0.00024	0.00016	3e-04	0.00011	0.00032	0.00011	0.00019	0	0.00023	0.00024	7e-05	0.00023	0.00022	0.00051	0	2e-04	0.00014	0.00023	8e-05	2e-04
Archaea;Euryarchaeota;Methanomicrobia;unkn. Methanomicrobia(c);unkn. Methanomicrobia(c);unkn. Methanomicrobia(c);unkn. Methanomicrobia(c)	0.00062	0.00027	0.00024	0.00016	0.00045	0.00085	0.00032	0.00056	0.00048	0.00046	6e-04	0.00032	0.00042	0.00046	0.00029	0.0011	0.00122	0	0.00028	0.00099	5e-04	0.00048
Archaea;Euryarchaeota;Methanomicrobia;unkn. Methanomicrobia(c);unkn. unkn. Methanomicrobia(c)(o);unkn. unkn. Methanomicrobia(c)(o);unkn. unkn. Methanomicrobia(c)(o)	0	0	0	0	0	0	0	0	0	0	8e-05	0	0	0	0	0	0	0	0	0	0	0
Archaea;Euryarchaeota;Methanopyri;Methanopyrales;Methanopyraceae;unkn. Methanopyraceae(f);unkn. Methanopyraceae(f)	0	7e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6e-05
Archaea;Euryarchaeota;Methanopyri;unkn. Methanopyri(c);unkn. Methanopyri(c);unkn. Methanopyri(c);unkn. Methanopyri(c)	0	0	0	0	0	0	0	0	0	0	0	0	7e-05	0	0	0	0	0	0	0	0	6e-05
Archaea;Euryarchaeota;Thermococci;Thermococcales;Thermococcaceae;unkn. Thermococcaceae(f);unkn. Thermococcaceae(f)	0	0	8e-05	0	0.00015	0	0	0	0	0	0	0	0	0	0	8e-05	0	0	0	0	8e-05	3e-05
Archaea;Euryarchaeota;Thermococci;Thermococcales;unkn. Thermococcales(o);unkn. Thermococcales(o);unkn. Thermococcales(o)	0	0.00013	0	0	0	0	0.00016	0	1e-04	9e-05	0	0.00016	0	8e-05	0	0	0	0.00041	0	0.00015	4e-05	3e-05
Archaea;Euryarchaeota;Thermococci;unkn. Thermococci(c);unkn. Thermococci(c);unkn. Thermococci(c);unkn. Thermococci(c)	0.00016	0	0	8e-05	0	6e-05	0.00016	0.00022	0	0	0	8e-05	7e-05	0	7e-05	0	9e-05	0	7e-05	8e-05	4e-05	0
Archaea;Euryarchaeota;Thermoplasmata;Thermoplasmatales;unkn. Thermoplasmatales(o);unkn. Thermoplasmatales(o);unkn. Thermoplasmatales(o)	0	0	0	0	0	0	0	0	0	0	8e-05	8e-05	0	0	0	8e-05	0	0	0	0	0	0
Archaea;Euryarchaeota;Thermoplasmata;unkn. Thermoplasmata(c);unkn. Thermoplasmata(c);unkn. Thermoplasmata(c);unkn. Thermoplasmata(c)	0	0	0	0	0	6e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Archaea;Euryarchaeota;Thermoplasmata;unkn. Thermoplasmata(c);unkn. unkn. Thermoplasmata(c)(o);unkn. unkn. Thermoplasmata(c)(o);unkn. unkn. Thermoplasmata(c)(o)	0	0	0	0	0	0	0	0	0	0	0	8e-05	0	0	0	0	0	0	0	0	0	0
Archaea;Euryarchaeota;unkn. Euryarchaeota(p);unkn. Euryarchaeota(p);unkn. Euryarchaeota(p);unkn. Euryarchaeota(p);uncultured euryarchaeote	0	0	0	0	0	0.00011	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Archaea;Euryarchaeota;unkn. Euryarchaeota(p);unkn. Euryarchaeota(p);unkn. Euryarchaeota(p);unkn. Euryarchaeota(p);uncultured marine group II/III euryarchaeote KM3_153_G11	0	0	0	0	8e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	7e-05	0	0.00013	0
Archaea;Euryarchaeota;unkn. Euryarchaeota(p);unkn. Euryarchaeota(p);unkn. Euryarchaeota(p);unkn. Euryarchaeota(p);unkn. Euryarchaeota(p)	0.02032	0.01174	0.01919	0.01685	0.02925	0.03054	0.02759	0.03427	0.01512	0.01494	0.02718	0.02929	0.01637	0.02215	0.01559	0.04137	0.02753	0.03538	0.03011	0.02718	0.02646	0.03214
Archaea;Euryarchaeota;unkn. Euryarchaeota(p);unkn. Euryarchaeota(p);unkn. Euryarchaeota(p);unkn. Euryarchaeota(p);unkn. unkn. Euryarchaeota(p)(g)	0	0.00013	0	0	0.00015	0.00011	0	0.00033	1e-04	0	0.00015	0.00024	0	8e-05	7e-05	0	0	0	0	0	4e-05	0.00011
Archaea;Euryarchaeota;unkn. Euryarchaeota(p);unkn. Euryarchaeota(p);unkn. Euryarchaeota(p);unkn. unkn. Euryarchaeota(p)(f);unkn. unkn. Euryarchaeota(p)(f)	0	0.00013	0.00024	0.00024	0.00045	0.00045	8e-05	0.00056	0	0.00028	0.00053	0.00032	0.00028	0.00015	7e-05	0.00076	9e-05	2e-04	0.00021	0.00031	0.00034	0.00057
Archaea;Euryarchaeota;unkn. Euryarchaeota(p);unkn. Euryarchaeota(p);unkn. unkn. Euryarchaeota(p)(o);unkn. unkn. Euryarchaeota(p)(o);unkn. unkn. Euryarchaeota(p)(o)	0.00031	0.00034	0.00056	0.00024	8e-05	0.00051	0.00032	0.00045	0.00019	9e-05	0.00075	8e-05	0.00021	0.00023	0.00015	0.00059	0.00035	0.00061	0.00085	0.00038	5e-04	0.00048
Archaea;Euryarchaeota;unkn. Euryarchaeota(p);unkn. unkn. Euryarchaeota(p)(c);unkn. unkn. Euryarchaeota(p)(c);unkn. unkn. Euryarchaeota(p)(c);unkn. unkn. Euryarchaeota(p)(c)	0.00016	2e-04	0	0.00024	3e-04	0.00028	0.00032	0.00045	1e-04	9e-05	0.00053	0.00024	7e-05	0.00031	7e-05	0.00017	0.00078	0.00061	0.00042	0.00023	0.00063	0.00023
Archaea;Thaumarchaeota;Nitrososphaeria;Candidatus Nitrosocaldales;Candidatus Nitrosocaldaceae;unkn. Candidatus Nitrosocaldaceae(f);unkn. Candidatus Nitrosocaldaceae(f)	0	0	0	0	8e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Archaea;Thaumarchaeota;Nitrososphaeria;Candidatus Nitrosocaldales;unkn. Candidatus Nitrosocaldales(o);unkn. Candidatus Nitrosocaldales(o);unkn. Candidatus Nitrosocaldales(o)	0	0	0	0	0	0	0	0	0	0	8e-05	0	0	0	0	8e-05	0	0	0	0	4e-05	0
Archaea;Thaumarchaeota;Nitrososphaeria;Nitrososphaerales;Nitrososphaeraceae;Candidatus Nitrosocosmicus;Candidatus Nitrocosmicus oleophilus	0.009	0.00101	0.00232	0.00236	0.00443	0.00339	0.00452	0.0048	0.0033	0.0013	0.00528	0.00888	0.00147	0.00085	0.00138	0.00695	0.01329	0.00184	0.01643	0.02153	0.02692	0.00834
Archaea;Thaumarchaeota;Nitrososphaeria;Nitrososphaerales;Nitrososphaeraceae;Candidatus Nitrosocosmicus;Candidatus Nitrosocosmicus exaquare	0.01194	0.00302	0.00855	0.00553	0.0189	0.01389	0.01944	0.01775	0.01929	0.00436	0.00838	0.00976	0.00378	0.00461	0.00239	0.02518	9e-05	0	0.00021	0.00023	0.00034	0
Archaea;Thaumarchaeota;Nitrososphaeria;Nitrososphaerales;Nitrososphaeraceae;Candidatus Nitrosocosmicus;Candidatus Nitrosocosmicus sp. Kfb	0.00016	0	0	0.00016	8e-05	6e-05	8e-05	0.00033	0.00029	9e-05	0.00045	0.00032	0	0.00038	0	0.00025	0.00017	2e-04	0.00028	0.00031	0.00029	0.00017
Archaea;Thaumarchaeota;Nitrososphaeria;Nitrososphaerales;Nitrososphaeraceae;Candidatus Nitrosocosmicus;unkn. Candidatus Nitrosocosmicus(g)	0.02451	0.0059	0.01319	0.00814	0.0363	0.02484	0.03961	0.03159	0.02074	0.00436	0.01208	0.01703	0.00819	0.00685	0.00341	0.03993	0.00938	2e-04	0.00846	0.01367	0.01828	0.00444
Archaea;Thaumarchaeota;Nitrososphaeria;Nitrososphaerales;Nitrososphaeraceae;Nitrososphaera;Candidatus Nitrososphaera evergladensis	0.00109	4e-04	0.00024	0.00049	6e-04	4e-04	0.00065	0.00067	0.00019	0.00037	0.00075	0.00105	0.00014	0.00062	0	0.00136	0	0	0.00042	0.00031	0.00013	0.00023
Archaea;Thaumarchaeota;Nitrososphaeria;Nitrososphaerales;Nitrososphaeraceae;Nitrososphaera;Candidatus Nitrososphaera gargensis	0.00621	0.00208	0.00208	0.00358	0.00383	0.00327	0.0029	0.00435	0.00126	0.00139	0.0037	0.00395	0.00042	0.00385	0.00058	0.00882	0	0.00041	0.00113	0.00099	0.00105	0.00048
Archaea;Thaumarchaeota;Nitrososphaeria;Nitrososphaerales;Nitrososphaeraceae;Nitrososphaera;Nitrososphaera viennensis	0.00031	0.00054	0.00016	0.00065	3e-04	0.00045	0.00081	0.00056	1e-04	0.00037	0.00053	0.00048	0.00014	0.00069	0.00022	0.00119	0	0	0.00014	0.00061	0.00021	0.00045
Archaea;Thaumarchaeota;Nitrososphaeria;Nitrososphaerales;Nitrososphaeraceae;Nitrososphaera;uncultured Nitrososphaera sp.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4e-05	0
Archaea;Thaumarchaeota;Nitrososphaeria;Nitrososphaerales;Nitrososphaeraceae;Nitrososphaera;unkn. Nitrososphaera(g)	0.0166	0.00671	0.00975	0.00944	0.01223	0.00977	0.00944	0.0125	0.00456	0.00529	0.00974	0.01186	0.00175	0.02015	0.00392	0.03662	0.00096	0.00041	0.00416	0.00237	0.00205	0.00263
Archaea;Thaumarchaeota;Nitrososphaeria;Nitrososphaerales;Nitrososphaeraceae;unkn. Nitrososphaeraceae(f);unkn. Nitrososphaeraceae(f)	0.04297	0.01523	0.02447	0.02637	0.0477	0.03715	0.04405	0.04822	0.01716	0.01095	0.0265	0.03171	0.00679	0.03946	0.00841	0.09554	0.00573	0.00368	0.00677	0.0116	0.0122	0.00517
Archaea;Thaumarchaeota;Nitrososphaeria;Nitrososphaerales;Nitrososphaeraceae;unkn. Nitrososphaeraceae(f);unkn. unkn. Nitrososphaeraceae(f)(g)	0	7e-05	0	0	8e-05	0	8e-05	0	0	0	0	0	7e-05	0	0	0	0	0	0	0	0	0
Archaea;Thaumarchaeota;Nitrososphaeria;Nitrososphaerales;unkn. Nitrososphaerales(o);unkn. Nitrososphaerales(o);unkn. Nitrososphaerales(o)	0.02172	0.00725	0.00975	0.01172	0.01853	0.01536	0.0188	0.01618	0.00921	0.00631	0.01313	0.0146	0.00329	0.01807	0.00442	0.0434	0.00182	0.00061	0.00479	0.00626	0.0052	0.00209
Archaea;Thaumarchaeota;Nitrososphaeria;unkn. Nitrososphaeria(c);unkn. Nitrososphaeria(c);unkn. Nitrososphaeria(c);unkn. Nitrososphaeria(c)	0.00946	0.00403	0.00424	0.00692	0.00885	0.00683	0.0092	0.00871	0.00368	0.00306	0.00717	0.0075	0.00224	0.00677	0.00152	0.01797	0.00174	2e-04	0.00317	0.00267	0.00264	0.00172
Archaea;Thaumarchaeota;unkn. Thaumarchaeota(p);Cenarchaeales;unkn. Cenarchaeales(o);unkn. Cenarchaeales(o);unkn. Cenarchaeales(o)	0	0	0	0	0	0	0	0	0	9e-05	0	0	0	0	0	0	0	0	7e-05	0	0	0
Archaea;Thaumarchaeota;unkn. Thaumarchaeota(p);Nitrosopumilales;Nitrosopumilaceae;Nitrosopumilus;unkn. Nitrosopumilus(g)	0	0	0	0	0	0	0	0	1e-04	9e-05	0	0.00016	0	0	0	0	0	0	0	0	4e-05	0
Archaea;Thaumarchaeota;unkn. Thaumarchaeota(p);Nitrosopumilales;Nitrosopumilaceae;unkn. Nitrosopumilaceae(f);unkn. Nitrosopumilaceae(f)	0.00016	0.00013	0.00016	0.00016	0.00045	0.00028	0.00097	0.00022	0.00019	0.00056	0.00083	0.00073	0.00028	0.00023	0.00015	0.00085	0	0	7e-05	0.00023	8e-05	0.00014
Archaea;Thaumarchaeota;unkn. Thaumarchaeota(p);Nitrosopumilales;unkn. Nitrosopumilales(o);unkn. Nitrosopumilales(o);uncultured marine crenarchaeote AD1000-325-A12	0	0	0	0	0	0	0	0	0	0	8e-05	0	0	0	0	0	0	0	0	0	0	0
Archaea;Thaumarchaeota;unkn. Thaumarchaeota(p);Nitrosopumilales;unkn. Nitrosopumilales(o);unkn. Nitrosopumilales(o);uncultured marine crenarchaeote KM3-153-F8	0	0	0	0	0	0	8e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Archaea;Thaumarchaeota;unkn. Thaumarchaeota(p);Nitrosopumilales;unkn. Nitrosopumilales(o);unkn. Nitrosopumilales(o);unkn. Nitrosopumilales(o)	0.00031	0.00034	8e-05	0.00024	0.00053	0.00045	0.00048	0.00045	0.00039	0.00046	0.00083	0.00089	0.00021	0.00031	7e-05	0.00068	0	2e-04	7e-05	0	0.00042	0.00023
Archaea;Thaumarchaeota;unkn. Thaumarchaeota(p);Nitrosopumilales;unkn. Nitrosopumilales(o);unkn. unkn. Nitrosopumilales(o)(f);unkn. unkn. Nitrosopumilales(o)(f)	0	0	0	0	0	0	0	0	0	0	8e-05	0	0	8e-05	0	0	0	0	7e-05	8e-05	4e-05	0
Archaea;Thaumarchaeota;unkn. Thaumarchaeota(p);unkn. Thaumarchaeota(p);unkn. Thaumarchaeota(p);Candidatus Nitrosotalea;unkn. Candidatus Nitrosotalea(g)	0	7e-05	0	0	0	0	0	0	0	9e-05	0	0	0	0	0	0	0	0	0	0	0	0
Archaea;Thaumarchaeota;unkn. Thaumarchaeota(p);unkn. Thaumarchaeota(p);unkn. Thaumarchaeota(p);Candidatus Nitrosotenuis;unkn. Candidatus Nitrosotenuis(g)	0	0	8e-05	0	0	0	0	0	0	0	8e-05	0	0	0	0	0	0	0	0	0	0	0
Archaea;Thaumarchaeota;unkn. Thaumarchaeota(p);unkn. Thaumarchaeota(p);unkn. Thaumarchaeota(p);unkn. Thaumarchaeota(p);uncultured marine thaumarchaeote KM3_76_B05	0	0	0	0	0	6e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Archaea;Thaumarchaeota;unkn. Thaumarchaeota(p);unkn. Thaumarchaeota(p);unkn. Thaumarchaeota(p);unkn. Thaumarchaeota(p);uncultured thaumarchaeote	0.00171	0.00047	0.00048	0.00057	0.00075	0.00085	0.00089	0.00078	1e-04	0.00065	0.00106	0.00169	7e-05	0.00069	0	0.00136	0	0.00061	7e-05	0.00038	0.00034	0.00082
Archaea;Thaumarchaeota;unkn. Thaumarchaeota(p);unkn. Thaumarchaeota(p);unkn. Thaumarchaeota(p);unkn. Thaumarchaeota(p);unkn. Thaumarchaeota(p)	0.01334	0.0059	0.00975	0.01066	0.01733	0.01293	0.01484	0.01551	0.0062	0.00687	0.01457	0.01444	0.00231	0.01123	0.00305	0.02738	0.00191	0.00082	0.0055	0.00817	0.00679	0.00478
Archaea;Thaumarchaeota;unkn. Thaumarchaeota(p);unkn. Thaumarchaeota(p);unkn. Thaumarchaeota(p);unkn. Thaumarchaeota(p);unkn. unkn. Thaumarchaeota(p)(g)	0.00031	2e-04	4e-04	0.00024	0.00015	0.00028	0.00048	0.00033	1e-04	9e-05	0.00053	0.00073	0	8e-05	0.00029	0.00042	0	0	0.00014	0.00023	0.00013	0.00011
Archaea;Thaumarchaeota;unkn. Thaumarchaeota(p);unkn. Thaumarchaeota(p);unkn. Thaumarchaeota(p);unkn. unkn. Thaumarchaeota(p)(f);unkn. unkn. Thaumarchaeota(p)(f)	0	2e-04	0.00024	0.00033	0.00045	0.00034	0.00032	0.00033	0.00039	0.00074	0.00053	0.00081	0.00014	0.00015	0.00029	0.00051	9e-05	0.00041	0.00042	0.00031	0.00055	0.00059
Archaea;Thaumarchaeota;unkn. Thaumarchaeota(p);unkn. Thaumarchaeota(p);unkn. unkn. Thaumarchaeota(p)(o);unkn. unkn. Thaumarchaeota(p)(o);unkn. unkn. Thaumarchaeota(p)(o)	0.00062	0.00013	0.00048	0.00041	9e-04	0.00056	4e-04	0.00078	1e-04	0.00037	0.00098	0.00121	7e-05	0.00038	0.00022	0.00076	0	0	0.00042	8e-05	0.00034	0.00042
Archaea;Thaumarchaeota;unkn. Thaumarchaeota(p);unkn. unkn. Thaumarchaeota(p)(c);unkn. unkn. Thaumarchaeota(p)(c);unkn. unkn. Thaumarchaeota(p)(c);unkn. unkn. Thaumarchaeota(p)(c)	0.00124	6e-04	0.00088	0.00073	0.00173	9e-04	0.00137	0.00156	0.00039	0.00093	0.00159	0.00113	0.00021	0.00085	7e-05	0.00212	9e-05	2e-04	0.00042	0.00053	0.0013	0.00085
Archaea;unkn. Archaea(d);unkn. Archaea(d);unkn. Archaea(d);unkn. Archaea(d);unkn. Archaea(d);uncultured ammonia-oxidizing archaeon	0	7e-05	8e-05	0.00016	8e-05	0.00011	0.00016	0.00033	1e-04	0	0.00015	8e-05	7e-05	0	0.00015	8e-05	0	0	0	0	0	0
Archaea;unkn. Archaea(d);unkn. Archaea(d);unkn. Archaea(d);unkn. Archaea(d);unkn. Archaea(d);uncultured archaeon	0.00636	0.00275	0.0024	0.00399	0.0036	0.00327	0.00403	0.00234	0.00233	0.0026	0.00498	0.00484	0.00028	0.00323	8e-04	0.00738	0.00061	0.00082	0.00148	0.00214	0.00164	0.00164
Archaea;unkn. Archaea(d);unkn. Archaea(d);unkn. Archaea(d);unkn. Archaea(d);unkn. Archaea(d);unkn. Archaea(d)	0.05352	0.03093	0.04269	0.04061	0.06225	0.06961	0.06486	0.06797	0.03209	0.03934	0.06303	0.06382	0.03428	0.04976	0.04011	0.09782	0.05298	0.08365	0.06163	0.07565	0.06545	0.06694
Archaea;unkn. Archaea(d);unkn. Archaea(d);unkn. Archaea(d);unkn. Archaea(d);unkn. Archaea(d);unkn. unkn. Archaea(d)(g)	0.00078	0.00027	0.00056	0.00098	6e-04	0.00056	0.00097	0.00067	0.00048	0.00037	0.00128	0.00145	7e-05	0.001	0.00029	0.00229	0.00017	0.00102	0.00063	0.00122	0.00059	0.00139
Archaea;unkn. Archaea(d);unkn. Archaea(d);unkn. Archaea(d);unkn. Archaea(d);unkn. unkn. Archaea(d)(f);unkn. unkn. Archaea(d)(f)	0.00078	0.00081	0.00064	0.00081	9e-04	0.00079	0.00137	0.00134	0.00029	0.00056	0.00068	0.00105	7e-05	0.00192	0.00036	0.0022	0	0	0.00014	0.00046	0.00042	0.00048
Archaea;unkn. Archaea(d);unkn. Archaea(d);unkn. Archaea(d);unkn. unkn. Archaea(d)(o);unkn. unkn. Archaea(d)(o);unkn. unkn. Archaea(d)(o)	0.00109	0.00027	0.00032	8e-05	0.00075	0.00034	0.00032	0.00067	0.00048	0.00046	6e-04	0.00048	0.00028	0.00085	0.00015	0.00127	0.00043	0	0.00035	0.00015	8e-05	0.00057
Archaea;unkn. Archaea(d);unkn. Archaea(d);unkn. unkn. Archaea(d)(c);unkn. unkn. Archaea(d)(c);unkn. unkn. Archaea(d)(c);unkn. unkn. Archaea(d)(c)	0.00031	0.00027	0.00016	8e-05	0	0.00017	0.00048	0.00022	1e-04	0.00028	0.00038	0.00016	7e-05	0.00015	7e-05	0.00085	9e-05	0	0.00028	8e-05	0.00034	2e-04
Archaea;unkn. Archaea(d);unkn. unkn. Archaea(d)(p);unkn. unkn. Archaea(d)(p);unkn. unkn. Archaea(d)(p);unkn. unkn. Archaea(d)(p);unkn. unkn. Archaea(d)(p)	0.00016	0.00027	4e-04	0.00016	3e-04	4e-04	0.00024	0.00045	1e-04	0.00037	0.00038	0.00024	7e-05	0	0.00036	0.00068	0.00061	2e-04	0.00042	0.00053	0.00059	0.00023
