OTU	90543_ID2592_1-A-HOBBS-A001-A03_S91_L001_R1_001	90544_ID2592_2-B-HOBBS-A001-B03_S92_L001_R1_001	90545_ID2592_3-C-HOBBS-A001-C03_S93_L001_R1_001	90546_ID2592_4-D-HOBBS-A001-D03_S94_L001_R1_001	90547_ID2592_5-A-RROSE-A001-E03_S95_L001_R1_001	90548_ID2592_6-C-RROSE-1-A001-F03_S96_L001_R1_001	90549_ID2592_7-C-RROSE-2-A001-G03_S97_L001_R1_001	90550_ID2592_8-D-RROSE-A001-H03_S98_L001_R1_001	90551_ID2592_9-A-DENVER-A001-A04_S99_L001_R1_001	90552_ID2592_10-B-DENVER-A001-B04_S100_L001_R1_001	90553_ID2592_11-C-DENVER-A001-C04_S101_L001_R1_001	90554_ID2592_12-D-DENVER-A001-D04_S102_L001_R1_001	90555_ID2592_13-A-KSW2-A001-E04_S103_L001_R1_001	90556_ID2592_14-B-KSW2-A001-F04_S104_L001_R1_001	90557_ID2592_15-C-KSW2-A001-G04_S105_L001_R1_001	90558_ID2592_16-D-KSW2-A001-H04_S106_L001_R1_001	90559_ID2600_1-SB1-A001-A03_S219_L004_R1_001	90560_ID2600_2-SB2-A001-B03_S220_L004_R1_001	90561_ID2600_3-SB3-A001-C03_S221_L004_R1_001	90562_ID2600_4-SB4-A001-D03_S222_L004_R1_001	90563_ID2600_5-SB5-A001-E03_S223_L004_R1_001	90564_ID2600_6-SB6-A001-F03_S224_L004_R1_001
Eukaryota;Chordata;Actinopteri;Cichliformes;Cichlidae;unkn. Cichlidae(f);unkn. Cichlidae(f)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Eukaryota;Chordata;Actinopteri;Cichliformes;unkn. Cichliformes(o);unkn. Cichliformes(o);unkn. Cichliformes(o)	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	5
Eukaryota;Chordata;Actinopteri;Clupeiformes;Clupeidae;Clupea;Clupea harengus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0
Eukaryota;Chordata;Actinopteri;Clupeiformes;Clupeidae;Clupea;unkn. Clupea(g)	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Eukaryota;Chordata;Actinopteri;Clupeiformes;Clupeidae;unkn. Clupeidae(f);unkn. Clupeidae(f)	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0
Eukaryota;Chordata;Actinopteri;Clupeiformes;unkn. Clupeiformes(o);unkn. Clupeiformes(o);unkn. Clupeiformes(o)	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
Eukaryota;Chordata;Actinopteri;Cypriniformes;Cyprinidae;Culter;Culter alburnus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
Eukaryota;Chordata;Actinopteri;Cypriniformes;Cyprinidae;Culter;unkn. Culter(g)	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Eukaryota;Chordata;Actinopteri;Cypriniformes;Cyprinidae;Cyprinus;Cyprinus carpio	104	62	62	90	23	9	2	37	53	37	13	23	16	68	55	5	24	5	6	14	25	9
Eukaryota;Chordata;Actinopteri;Cypriniformes;Cyprinidae;Cyprinus;unkn. Cyprinus(g)	76	47	47	40	16	3	5	16	22	13	2	11	8	28	18	3	9	2	2	3	5	3
Eukaryota;Chordata;Actinopteri;Cypriniformes;Cyprinidae;Danio;Danio rerio	17	22	21	30	22	11	13	4	22	18	18	33	19	9	8	12	22	2	41	61	71	40
Eukaryota;Chordata;Actinopteri;Cypriniformes;Cyprinidae;Danio;unkn. Danio(g)	9	12	4	8	9	3	5	0	10	2	3	11	4	4	0	5	5	3	24	6	16	19
Eukaryota;Chordata;Actinopteri;Cypriniformes;Cyprinidae;Hypophthalmichthys;unkn. Hypophthalmichthys(g)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
Eukaryota;Chordata;Actinopteri;Cypriniformes;Cyprinidae;Megalobrama;Megalobrama amblycephala	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
Eukaryota;Chordata;Actinopteri;Cypriniformes;Cyprinidae;Pseudorasbora;Pseudorasbora parva	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Eukaryota;Chordata;Actinopteri;Cypriniformes;Cyprinidae;Sinocyclocheilus;unkn. Sinocyclocheilus(g)	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
Eukaryota;Chordata;Actinopteri;Cypriniformes;Cyprinidae;unkn. Cyprinidae(f);unkn. Cyprinidae(f)	416	319	221	244	85	40	16	70	163	123	35	70	83	222	139	18	57	9	35	38	68	37
Eukaryota;Chordata;Actinopteri;Cypriniformes;Cyprinidae;unkn. Cyprinidae(f);unkn. unkn. Cyprinidae(f)(g)	0	1	1	1	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	4	0
Eukaryota;Chordata;Actinopteri;Cypriniformes;unkn. Cypriniformes(o);unkn. Cypriniformes(o);unkn. Cypriniformes(o)	454	488	244	305	106	44	15	99	146	118	23	77	70	239	141	21	72	6	18	29	69	45
Eukaryota;Chordata;Actinopteri;Cyprinodontiformes;Cyprinodontidae;unkn. Cyprinodontidae(f);unkn. Cyprinodontidae(f)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Eukaryota;Chordata;Actinopteri;Cyprinodontiformes;Fundulidae;Fundulus;Fundulus heteroclitus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
Eukaryota;Chordata;Actinopteri;Cyprinodontiformes;Fundulidae;Fundulus;unkn. Fundulus(g)	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0
Eukaryota;Chordata;Actinopteri;Cyprinodontiformes;Fundulidae;unkn. Fundulidae(f);unkn. Fundulidae(f)	1	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
Eukaryota;Chordata;Actinopteri;Cyprinodontiformes;Nothobranchiidae;Nothobranchius;Nothobranchius furzeri	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	1	7	1
Eukaryota;Chordata;Actinopteri;Cyprinodontiformes;Nothobranchiidae;Nothobranchius;unkn. Nothobranchius(g)	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	1	0	2	1
Eukaryota;Chordata;Actinopteri;Cyprinodontiformes;Nothobranchiidae;unkn. Nothobranchiidae(f);unkn. Nothobranchiidae(f)	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	2
Eukaryota;Chordata;Actinopteri;Cyprinodontiformes;Poeciliidae;Poecilia;unkn. Poecilia(g)	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0
Eukaryota;Chordata;Actinopteri;Cyprinodontiformes;Poeciliidae;Xiphophorus;Xiphophorus maculatus	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
Eukaryota;Chordata;Actinopteri;Cyprinodontiformes;Poeciliidae;Xiphophorus;unkn. Xiphophorus(g)	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
Eukaryota;Chordata;Actinopteri;Cyprinodontiformes;Poeciliidae;unkn. Poeciliidae(f);unkn. Poeciliidae(f)	1	0	0	2	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0
Eukaryota;Chordata;Actinopteri;Cyprinodontiformes;unkn. Cyprinodontiformes(o);Kryptolebias;Kryptolebias marmoratus	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
Eukaryota;Chordata;Actinopteri;Cyprinodontiformes;unkn. Cyprinodontiformes(o);Kryptolebias;unkn. Kryptolebias(g)	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
Eukaryota;Chordata;Actinopteri;Cyprinodontiformes;unkn. Cyprinodontiformes(o);unkn. Cyprinodontiformes(o);unkn. Cyprinodontiformes(o)	1	2	0	1	1	2	0	1	0	0	1	2	1	2	0	1	0	0	3	1	1	0
Eukaryota;Chordata;Actinopteri;Cyprinodontiformes;unkn. Cyprinodontiformes(o);unkn. unkn. Cyprinodontiformes(o)(f);unkn. unkn. Cyprinodontiformes(o)(f)	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5
Eukaryota;Chordata;Actinopteri;Esociformes;Esocidae;Esox;Esox lucius	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Eukaryota;Chordata;Actinopteri;Esociformes;Esocidae;unkn. Esocidae(f);unkn. Esocidae(f)	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Eukaryota;Chordata;Actinopteri;Esociformes;unkn. Esociformes(o);unkn. Esociformes(o);unkn. Esociformes(o)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
Eukaryota;Chordata;Actinopteri;Gobiiformes;Gobiidae;Boleophthalmus;unkn. Boleophthalmus(g)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1
Eukaryota;Chordata;Actinopteri;Gobiiformes;Gobiidae;unkn. Gobiidae(f);unkn. Gobiidae(f)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Eukaryota;Chordata;Actinopteri;Gobiiformes;unkn. Gobiiformes(o);unkn. Gobiiformes(o);unkn. Gobiiformes(o)	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
Eukaryota;Chordata;Actinopteri;Labriformes;Labridae;Labrus;Labrus bergylta	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
Eukaryota;Chordata;Actinopteri;Labriformes;Labridae;Labrus;unkn. Labrus(g)	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
Eukaryota;Chordata;Actinopteri;Labriformes;Labridae;unkn. Labridae(f);unkn. Labridae(f)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0
Eukaryota;Chordata;Actinopteri;Labriformes;unkn. Labriformes(o);unkn. Labriformes(o);unkn. Labriformes(o)	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0
Eukaryota;Chordata;Actinopteri;Osteoglossiformes;Mormyridae;Paramormyrops;Paramormyrops kingsleyae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
Eukaryota;Chordata;Actinopteri;Osteoglossiformes;Mormyridae;unkn. Mormyridae(f);unkn. Mormyridae(f)	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
Eukaryota;Chordata;Actinopteri;Osteoglossiformes;Osteoglossidae;Scleropages;Scleropages formosus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
Eukaryota;Chordata;Actinopteri;Osteoglossiformes;unkn. Osteoglossiformes(o);unkn. Osteoglossiformes(o);unkn. Osteoglossiformes(o)	0	0	1	0	1	0	0	0	0	0	0	0	3	0	0	0	1	0	0	0	0	0
Eukaryota;Chordata;Actinopteri;Perciformes;Gasterosteidae;Gasterosteus;Gasterosteus aculeatus	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Eukaryota;Chordata;Actinopteri;Perciformes;Gasterosteidae;Gasterosteus;unkn. Gasterosteus(g)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
Eukaryota;Chordata;Actinopteri;Perciformes;Gasterosteidae;unkn. Gasterosteidae(f);unkn. Gasterosteidae(f)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0
Eukaryota;Chordata;Actinopteri;Perciformes;Nototheniidae;Notothenia;Notothenia coriiceps	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
Eukaryota;Chordata;Actinopteri;Perciformes;Nototheniidae;Notothenia;unkn. Notothenia(g)	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2
Eukaryota;Chordata;Actinopteri;Perciformes;Nototheniidae;unkn. Nototheniidae(f);unkn. Nototheniidae(f)	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0
Eukaryota;Chordata;Actinopteri;Perciformes;Serranidae;unkn. Serranidae(f);unkn. Serranidae(f)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1
Eukaryota;Chordata;Actinopteri;Perciformes;unkn. Perciformes(o);unkn. Perciformes(o);unkn. Perciformes(o)	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
Eukaryota;Chordata;Actinopteri;Pleuronectiformes;Cynoglossidae;Cynoglossus;unkn. Cynoglossus(g)	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Eukaryota;Chordata;Actinopteri;Pleuronectiformes;Cynoglossidae;unkn. Cynoglossidae(f);unkn. Cynoglossidae(f)	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Eukaryota;Chordata;Actinopteri;Pleuronectiformes;Paralichthyidae;Paralichthys;Paralichthys olivaceus	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
Eukaryota;Chordata;Actinopteri;Pleuronectiformes;Paralichthyidae;unkn. Paralichthyidae(f);unkn. Paralichthyidae(f)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
Eukaryota;Chordata;Actinopteri;Pleuronectiformes;Pleuronectidae;Pleuronichthys;Pleuronichthys cornutus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0
Eukaryota;Chordata;Actinopteri;Pleuronectiformes;Pleuronectidae;Pleuronichthys;unkn. Pleuronichthys(g)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0
Eukaryota;Chordata;Actinopteri;Pleuronectiformes;Rhombosoleidae;Peltorhamphus;unkn. Peltorhamphus(g)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
Eukaryota;Chordata;Actinopteri;Pleuronectiformes;Scophthalmidae;Scophthalmus;Scophthalmus maximus	0	0	2	1	2	0	1	0	0	0	3	0	0	0	1	1	1	1	4	1	8	5
Eukaryota;Chordata;Actinopteri;Pleuronectiformes;Scophthalmidae;Scophthalmus;unkn. Scophthalmus(g)	1	1	2	1	0	1	0	1	1	1	2	1	1	1	0	0	2	0	3	3	3	3
Eukaryota;Chordata;Actinopteri;Pleuronectiformes;Scophthalmidae;unkn. Scophthalmidae(f);unkn. Scophthalmidae(f)	2	3	0	0	3	1	2	1	0	2	3	0	1	2	1	1	1	1	4	9	5	5
Eukaryota;Chordata;Actinopteri;Pleuronectiformes;unkn. Pleuronectiformes(o);unkn. Pleuronectiformes(o);unkn. Pleuronectiformes(o)	1	3	0	2	2	2	0	2	1	0	1	0	2	0	1	0	3	1	6	4	3	3
Eukaryota;Chordata;Actinopteri;Salmoniformes;Salmonidae;Hucho;Hucho taimen	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Eukaryota;Chordata;Actinopteri;Salmoniformes;Salmonidae;Hucho;unkn. Hucho(g)	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Eukaryota;Chordata;Actinopteri;Salmoniformes;Salmonidae;Oncorhynchus;Oncorhynchus kisutch	0	0	0	0	0	4	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0
Eukaryota;Chordata;Actinopteri;Salmoniformes;Salmonidae;Oncorhynchus;Oncorhynchus mykiss	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0
Eukaryota;Chordata;Actinopteri;Salmoniformes;Salmonidae;Oncorhynchus;Oncorhynchus tshawytscha	11	69	16	27	6	3	1	2	10	4	14	17	9	1	1	3	4	63	12	22	65	37
Eukaryota;Chordata;Actinopteri;Salmoniformes;Salmonidae;Oncorhynchus;unkn. Oncorhynchus(g)	11	40	24	26	10	8	14	7	9	12	22	16	20	7	10	8	14	36	35	32	118	59
Eukaryota;Chordata;Actinopteri;Salmoniformes;Salmonidae;Salmo;Salmo salar	0	1	1	0	0	1	1	0	0	0	2	2	0	0	0	0	3	1	4	1	2	3
Eukaryota;Chordata;Actinopteri;Salmoniformes;Salmonidae;Salmo;unkn. Salmo(g)	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	1	0	1	0
Eukaryota;Chordata;Actinopteri;Salmoniformes;Salmonidae;Salvelinus;Salvelinus alpinus	0	0	0	0	1	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
Eukaryota;Chordata;Actinopteri;Salmoniformes;Salmonidae;Salvelinus;unkn. Salvelinus(g)	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Eukaryota;Chordata;Actinopteri;Salmoniformes;Salmonidae;unkn. Salmonidae(f);unkn. Salmonidae(f)	14	20	20	24	16	14	9	7	14	24	21	21	29	15	19	20	16	18	57	54	127	91
Eukaryota;Chordata;Actinopteri;Salmoniformes;unkn. Salmoniformes(o);unkn. Salmoniformes(o);unkn. Salmoniformes(o)	17	11	15	21	11	10	5	8	15	12	20	11	17	15	15	10	13	16	29	31	70	80
Eukaryota;Chordata;Actinopteri;Semionotiformes;Lepisosteidae;Lepisosteus;unkn. Lepisosteus(g)	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
Eukaryota;Chordata;Actinopteri;Semionotiformes;Lepisosteidae;unkn. Lepisosteidae(f);unkn. Lepisosteidae(f)	0	0	0	0	0	0	2	0	0	0	0	0	2	0	0	0	0	2	0	0	0	0
Eukaryota;Chordata;Actinopteri;Semionotiformes;unkn. Semionotiformes(o);unkn. Semionotiformes(o);unkn. Semionotiformes(o)	0	0	0	0	0	0	2	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0
Eukaryota;Chordata;Actinopteri;Siluriformes;Clariidae;Clarias;unkn. Clarias(g)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
Eukaryota;Chordata;Actinopteri;Siluriformes;Ictaluridae;Ictalurus;Ictalurus punctatus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
Eukaryota;Chordata;Actinopteri;Siluriformes;Ictaluridae;unkn. Ictaluridae(f);unkn. Ictaluridae(f)	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
Eukaryota;Chordata;Actinopteri;Siluriformes;Loricariidae;unkn. Loricariidae(f);unkn. Loricariidae(f)	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Eukaryota;Chordata;Actinopteri;Siluriformes;Siluridae;Silurus;Silurus lanzhouensis	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Eukaryota;Chordata;Actinopteri;Siluriformes;unkn. Siluriformes(o);unkn. Siluriformes(o);unkn. Siluriformes(o)	1	1	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
Eukaryota;Chordata;Actinopteri;Synbranchiformes;unkn. Synbranchiformes(o);unkn. Synbranchiformes(o);unkn. Synbranchiformes(o)	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Eukaryota;Chordata;Actinopteri;Syngnathiformes;Syngnathidae;Hippocampus;Hippocampus comes	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Eukaryota;Chordata;Actinopteri;Syngnathiformes;Syngnathidae;unkn. Syngnathidae(f);unkn. Syngnathidae(f)	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
Eukaryota;Chordata;Actinopteri;Syngnathiformes;unkn. Syngnathiformes(o);unkn. Syngnathiformes(o);unkn. Syngnathiformes(o)	0	0	2	1	0	0	1	0	0	0	0	0	0	0	0	0	0	2	1	1	0	0
Eukaryota;Chordata;Actinopteri;Tetraodontiformes;Tetraodontidae;Takifugu;Takifugu rubripes	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0
Eukaryota;Chordata;Actinopteri;Tetraodontiformes;Tetraodontidae;Takifugu;unkn. Takifugu(g)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	1	0	0
Eukaryota;Chordata;Actinopteri;Tetraodontiformes;Tetraodontidae;Tetraodon;unkn. Tetraodon(g)	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
Eukaryota;Chordata;Actinopteri;Tetraodontiformes;Tetraodontidae;unkn. Tetraodontidae(f);unkn. Tetraodontidae(f)	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
Eukaryota;Chordata;Actinopteri;Tetraodontiformes;unkn. Tetraodontiformes(o);unkn. Tetraodontiformes(o);unkn. Tetraodontiformes(o)	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	2	0
Eukaryota;Chordata;Actinopteri;unkn. Actinopteri(c);Centropomidae;Lates;Lates calcarifer	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
Eukaryota;Chordata;Actinopteri;unkn. Actinopteri(c);Centropomidae;Lates;unkn. Lates(g)	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
Eukaryota;Chordata;Actinopteri;unkn. Actinopteri(c);Centropomidae;unkn. Centropomidae(f);unkn. Centropomidae(f)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
Eukaryota;Chordata;Actinopteri;unkn. Actinopteri(c);Moronidae;Dicentrarchus;Dicentrarchus labrax	0	0	1	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Eukaryota;Chordata;Actinopteri;unkn. Actinopteri(c);Moronidae;unkn. Moronidae(f);unkn. Moronidae(f)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Eukaryota;Chordata;Actinopteri;unkn. Actinopteri(c);Pomacentridae;Amphiprion;Amphiprion ocellaris	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1
Eukaryota;Chordata;Actinopteri;unkn. Actinopteri(c);Pomacentridae;Amphiprion;unkn. Amphiprion(g)	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Eukaryota;Chordata;Actinopteri;unkn. Actinopteri(c);Pomacentridae;Stegastes;unkn. Stegastes(g)	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Eukaryota;Chordata;Actinopteri;unkn. Actinopteri(c);Pomacentridae;unkn. Pomacentridae(f);unkn. Pomacentridae(f)	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	0	0
Eukaryota;Chordata;Actinopteri;unkn. Actinopteri(c);Sciaenidae;Larimichthys;Larimichthys crocea	2	3	1	2	1	2	1	0	0	0	13	2	1	2	0	3	7	3	28	18	26	15
Eukaryota;Chordata;Actinopteri;unkn. Actinopteri(c);Sciaenidae;Larimichthys;unkn. Larimichthys(g)	3	1	3	3	3	1	3	0	1	3	3	3	2	2	0	2	10	1	14	13	19	11
Eukaryota;Chordata;Actinopteri;unkn. Actinopteri(c);Sciaenidae;unkn. Sciaenidae(f);unkn. Sciaenidae(f)	0	7	1	3	2	0	4	0	1	3	5	4	2	2	0	4	24	2	11	10	10	17
Eukaryota;Chordata;Actinopteri;unkn. Actinopteri(c);unkn. Actinopteri(c);unkn. Actinopteri(c);unkn. Actinopteri(c)	300	277	174	247	74	36	26	64	90	85	65	73	74	168	115	42	63	19	53	53	96	118
Eukaryota;Chordata;Actinopteri;unkn. Actinopteri(c);unkn. Actinopteri(c);unkn. Actinopteri(c);unkn. unkn. Actinopteri(c)(g)	0	1	0	0	0	2	1	0	0	0	1	3	1	0	0	0	1	0	5	3	4	6
Eukaryota;Chordata;Actinopteri;unkn. Actinopteri(c);unkn. Actinopteri(c);unkn. unkn. Actinopteri(c)(f);unkn. unkn. Actinopteri(c)(f)	0	2	0	3	1	3	1	2	1	1	2	1	1	1	0	2	0	0	2	5	5	6
Eukaryota;Chordata;Actinopteri;unkn. Actinopteri(c);unkn. unkn. Actinopteri(c)(o);unkn. unkn. Actinopteri(c)(o);unkn. unkn. Actinopteri(c)(o)	5	6	6	2	3	3	1	4	1	1	3	9	0	1	0	1	5	3	12	5	17	9
Eukaryota;Chordata;Amphibia;Anura;Dicroglossidae;Nanorana;unkn. Nanorana(g)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
Eukaryota;Chordata;Amphibia;Anura;Pipidae;Xenopus;Xenopus borealis	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
Eukaryota;Chordata;Amphibia;Anura;Pipidae;Xenopus;Xenopus tropicalis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	2
Eukaryota;Chordata;Amphibia;Anura;Pipidae;Xenopus;unkn. Xenopus(g)	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Eukaryota;Chordata;Amphibia;Anura;Pipidae;unkn. Pipidae(f);unkn. Pipidae(f)	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
Eukaryota;Chordata;Amphibia;Anura;Ranidae;Rugosa;unkn. Rugosa(g)	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Eukaryota;Chordata;Amphibia;Anura;unkn. Anura(o);unkn. Anura(o);unkn. Anura(o)	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Eukaryota;Chordata;Amphibia;Caudata;Plethodontidae;Batrachoseps;Batrachoseps nigriventris	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2
Eukaryota;Chordata;Amphibia;unkn. Amphibia(c);unkn. Amphibia(c);unkn. Amphibia(c);unkn. Amphibia(c)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0
Eukaryota;Chordata;Appendicularia;unkn. Appendicularia(c);unkn. Appendicularia(c);unkn. Appendicularia(c);unkn. Appendicularia(c)	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Eukaryota;Chordata;Ascidiacea;Enterogona;Perophoridae;Ecteinascidia;unkn. Ecteinascidia(g)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
Eukaryota;Chordata;Aves;Anseriformes;Anatidae;Branta;Branta bernicla	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
Eukaryota;Chordata;Aves;Anseriformes;unkn. Anseriformes(o);unkn. Anseriformes(o);unkn. Anseriformes(o)	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0
Eukaryota;Chordata;Aves;Apodiformes;Apodidae;Chaetura;Chaetura pelagica	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
