logFC	minuslog10FDR	threshold
Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Bacillus;Bacillus oceanisediminis	-0.683686854630286	0.355646502448652	gray23
Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Bacillus;Bacillus paralicheniformis	-1.54689660695312	0.831161947860159	gray23
Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Bacillus;Bacillus pumilus	-0.765343918729373	0.246742314340488	gray23
Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Bacillus;Bacillus safensis	-1.23131699110462	0.60360773210284	gray23
Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Bacillus;Bacillus simplex	0.671126900667983	1.16092715100549	gray23
Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Bacillus;Bacillus sp. 1NLA3E	-1.58514412490468	0.329144398054653	gray23
Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Bacillus;Bacillus sp. ABP14	-0.599179233572287	0.215539525910646	gray23
Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Bacillus;Bacillus sp. B25(2016b)	0.625814823388884	0.180664896778544	gray23
Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Bacillus;Bacillus sp. COPE52	-0.501645482647932	0.100190918228861	gray23
Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Bacillus;Bacillus sp. FDAARGOS_235	-0.123998926302918	0.043444505257102	gray23
Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Bacillus;Bacillus sp. FJAT-18017	2.55218739150216	1.59111450429908	red2
Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Bacillus;Bacillus sp. FJAT-22090	-0.127809062945242	0.0299624373616942	gray23
Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Bacillus;Bacillus sp. HBCD-sjtu	0.864488087202246	0.140647847728716	gray23
Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Bacillus;Bacillus sp. NK2003	0.763388039235926	0.16696572905042	gray23
Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Bacillus;Bacillus sp. WP8	-3.15470404068463	0.860219177970033	gray23
Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Bacillus;Bacillus sp. Y-01	-0.456877193478215	0.181435229238821	gray23
Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Bacillus;Bacillus subtilis	-0.718735962533532	0.725331437836475	gray23
Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Bacillus;Bacillus thuringiensis	0.366492522888944	0.246900767279931	gray23
Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Bacillus;Bacillus toyonensis	-0.71831227994024	0.154998439721828	gray23
Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Bacillus;Bacillus velezensis	-2.5235993144946	0.694474479744921	gray23
Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Bacillus;Bacillus weihaiensis	1.31352415679726	0.377205163375785	gray23
Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Bacillus;unkn. Bacillus(g)	0.0698150913905313	0.0380433844232098	gray23
Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Fictibacillus;Fictibacillus arsenicus	0.276811067054237	0.0536837087653635	gray23
Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Fictibacillus;unkn. Fictibacillus(g)	1.0598208916783	0.281654348835457	gray23
Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Geobacillus;unkn. Geobacillus(g)	-0.0201481789920034	0.00300756133737693	gray23
Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Lysinibacillus;Lysinibacillus fusiformis	0.494708770536176	0.120908139705168	gray23
Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Lysinibacillus;Lysinibacillus sp. B2A1	1.26185276866868	0.504013574539754	gray23
Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Lysinibacillus;Lysinibacillus sp. YS11	-1.70535966282641	0.313362752751038	gray23
Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Lysinibacillus;Lysinibacillus sphaericus	-0.158741591679574	0.0187120695365977	gray23
Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Lysinibacillus;unkn. Lysinibacillus(g)	1.59443828136478	1.55019350517156	red2
Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Oceanobacillus;Oceanobacillus iheyensis	-4.14291223219238	1.93325012659047	green2
Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Oceanobacillus;unkn. Oceanobacillus(g)	-2.66502638423003	1.31556826138017	green2
Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Terribacillus;Terribacillus aidingensis	-0.300006026153816	0.120559929171973	gray23
Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Terribacillus;unkn. Terribacillus(g)	-1.4687204719039	0.747363721410945	gray23
Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;unkn. Bacillaceae(f);unkn. Bacillaceae(f)	0.0899078777147339	0.0735972609105792	gray23
Bacteria;Firmicutes;Bacilli;Bacillales;Paenibacillaceae;Brevibacillus;Brevibacillus brevis	-0.854667264633457	0.436258775506029	gray23
Bacteria;Firmicutes;Bacilli;Bacillales;Paenibacillaceae;Brevibacillus;Brevibacillus formosus	-1.50413060061805	0.571156245404174	gray23
Bacteria;Firmicutes;Bacilli;Bacillales;Paenibacillaceae;Brevibacillus;Brevibacillus laterosporus	-0.0466767848297243	0.0123064517415351	gray23
Bacteria;Firmicutes;Bacilli;Bacillales;Paenibacillaceae;Brevibacillus;unkn. Brevibacillus(g)	-1.04328328152524	0.399802604282415	gray23
Bacteria;Firmicutes;Bacilli;Bacillales;Paenibacillaceae;Paenibacillus;Paenibacillus amylolyticus	0.62589047145658	0.154239259908597	gray23
Bacteria;Firmicutes;Bacilli;Bacillales;Paenibacillaceae;Paenibacillus;Paenibacillus beijingensis	-0.528527758808128	0.0794628775043854	gray23
Bacteria;Firmicutes;Bacilli;Bacillales;Paenibacillaceae;Paenibacillus;Paenibacillus donghaensis	-1.02513981068407	0.148923042305728	gray23
Bacteria;Firmicutes;Bacilli;Bacillales;Paenibacillaceae;Paenibacillus;Paenibacillus durus	-0.484475452339574	0.135343953383871	gray23
Bacteria;Firmicutes;Bacilli;Bacillales;Paenibacillaceae;Paenibacillus;Paenibacillus glucanolyticus	-0.233708940503783	0.0456434526880476	gray23
Bacteria;Firmicutes;Bacilli;Bacillales;Paenibacillaceae;Paenibacillus;Paenibacillus ihbetae	-3.5048674178488	1.53844392976703	green2
Bacteria;Firmicutes;Bacilli;Bacillales;Paenibacillaceae;Paenibacillus;Paenibacillus kribbensis	-3.80448884496196	2.65908878474137	green2
Bacteria;Firmicutes;Bacilli;Bacillales;Paenibacillaceae;Paenibacillus;Paenibacillus mucilaginosus	-1.98087508058095	2.68086328394197	green2
Bacteria;Firmicutes;Bacilli;Bacillales;Paenibacillaceae;Paenibacillus;Paenibacillus polymyxa	-0.518466732988662	0.288397394682896	gray23
Bacteria;Firmicutes;Bacilli;Bacillales;Paenibacillaceae;Paenibacillus;Paenibacillus sp. BIHB4019	-2.5155015967613	1.67870832838003	green2
Bacteria;Firmicutes;Bacilli;Bacillales;Paenibacillaceae;Paenibacillus;Paenibacillus sp. DCT19	-3.33244887352941	1.6166667778264	green2
Bacteria;Firmicutes;Bacilli;Bacillales;Paenibacillaceae;Paenibacillus;Paenibacillus sp. FSL H7-0357	-1.50838308369057	0.445649745797808	gray23
Bacteria;Firmicutes;Bacilli;Bacillales;Paenibacillaceae;Paenibacillus;Paenibacillus sp. IHB B 3084	-2.49421696340119	0.745759187611889	gray23
Bacteria;Firmicutes;Bacilli;Bacillales;Paenibacillaceae;Paenibacillus;Paenibacillus sp. JDR-2	-2.49049212036939	1.22002940761581	gray23
Bacteria;Firmicutes;Bacilli;Bacillales;Paenibacillaceae;Paenibacillus;Paenibacillus sp. Y412MC10	-0.918152002847701	0.604304679905973	gray23
Bacteria;Firmicutes;Bacilli;Bacillales;Paenibacillaceae;Paenibacillus;Paenibacillus sp. lzh-N1	-1.91209348876406	1.01723489276271	gray23
Bacteria;Firmicutes;Bacilli;Bacillales;Paenibacillaceae;Paenibacillus;Paenibacillus terrae	-1.40028650662921	0.350148077271092	gray23
Bacteria;Firmicutes;Bacilli;Bacillales;Paenibacillaceae;Paenibacillus;Paenibacillus uliginis	-1.31167870914009	0.414819587048607	gray23
Bacteria;Firmicutes;Bacilli;Bacillales;Paenibacillaceae;Paenibacillus;Paenibacillus xylanexedens	0.722033234034565	0.224939014033327	gray23
Bacteria;Firmicutes;Bacilli;Bacillales;Paenibacillaceae;Paenibacillus;unkn. Paenibacillus(g)	-0.999814358190033	1.01936838508639	gray23
Bacteria;Firmicutes;Bacilli;Bacillales;Paenibacillaceae;Thermobacillus;unkn. Thermobacillus(g)	-1.12110789484905	0.193647750535467	gray23
Bacteria;Firmicutes;Bacilli;Bacillales;Paenibacillaceae;unkn. Paenibacillaceae(f);unkn. Paenibacillaceae(f)	-0.983331457683409	1.40622677292664	green2
Bacteria;Firmicutes;Bacilli;Bacillales;Planococcaceae;Solibacillus;Solibacillus silvestris	-1.35601882332585	0.362304295445365	gray23
Bacteria;Firmicutes;Bacilli;Bacillales;Planococcaceae;Sporosarcina;Sporosarcina psychrophila	-1.88344364550306	0.444539111525667	gray23
Bacteria;Firmicutes;Bacilli;Bacillales;Planococcaceae;Sporosarcina;unkn. Sporosarcina(g)	-1.72714753782484	0.444539111525667	gray23
Bacteria;Firmicutes;Bacilli;Bacillales;Planococcaceae;unkn. Planococcaceae(f);unkn. Planococcaceae(f)	-1.34509656833075	0.588385297380037	gray23
Bacteria;Firmicutes;Bacilli;Bacillales;Staphylococcaceae;unkn. Staphylococcaceae(f);unkn. Staphylococcaceae(f)	-0.0974280554504403	0.0124364863952581	gray23
Bacteria;Firmicutes;Bacilli;Bacillales;Thermoactinomycetaceae;Laceyella;Laceyella sp. FBKL4.010	-0.850649361920245	0.109283275841189	gray23
Bacteria;Firmicutes;Bacilli;Bacillales;Thermoactinomycetaceae;Novibacillus;Novibacillus thermophilus	-2.25661620585835	2.54013926469722	green2
Bacteria;Firmicutes;Bacilli;Bacillales;unkn. Bacillales(o);unkn. Bacillales(o);unkn. Bacillales(o)	-0.174086911045616	0.167083489697351	gray23
Bacteria;Firmicutes;Bacilli;Bacillales;unkn. Bacillales(o);unkn. unkn. Bacillales(o)(f);unkn. unkn. Bacillales(o)(f)	0.318573668940324	0.0435572659876109	gray23
Bacteria;Firmicutes;Bacilli;Lactobacillales;unkn. Lactobacillales(o);unkn. Lactobacillales(o);unkn. Lactobacillales(o)	0.788779310193689	0.180664896778544	gray23
Bacteria;Firmicutes;Bacilli;unkn. Bacilli(c);unkn. Bacilli(c);unkn. Bacilli(c);unkn. Bacilli(c)	-0.15004997496772	0.0944484005404262	gray23
Bacteria;Firmicutes;Clostridia;Clostridiales;Clostridiaceae;Clostridium;Clostridium argentinense	1.30019666516045	0.428338924038038	gray23
Bacteria;Firmicutes;Clostridia;Clostridiales;Clostridiaceae;Clostridium;Clostridium sp.	0.504935468402477	0.0913821608705466	gray23
Bacteria;Firmicutes;Clostridia;Clostridiales;Clostridiaceae;Clostridium;unkn. Clostridium(g)	-0.0616289097332123	0.0156721476420303	gray23
Bacteria;Firmicutes;Clostridia;Clostridiales;Clostridiaceae;unkn. Clostridiaceae(f);unkn. Clostridiaceae(f)	-0.124402341223685	0.043444505257102	gray23
Bacteria;Firmicutes;Clostridia;Clostridiales;Clostridiales Family XVII. Incertae Sedis;Thermaerobacter;unkn. Thermaerobacter(g)	0.318675162069267	0.0956284038995829	gray23
Bacteria;Firmicutes;Clostridia;Clostridiales;Clostridiales Family XVII. Incertae Sedis;unkn. Clostridiales Family XVII. Incertae Sedis(f);unkn. Clostridiales Family XVII. Incertae Sedis(f)	0.709671374599953	0.73354290289146	gray23
Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;unkn. Lachnospiraceae(f);unkn. Lachnospiraceae(f)	-0.0604373351694178	0.0112877081040651	gray23
Bacteria;Firmicutes;Clostridia;Clostridiales;Oscillospiraceae;unkn. Oscillospiraceae(f);unkn. Oscillospiraceae(f)	1.82254632104235	0.381662431840892	gray23
Bacteria;Firmicutes;Clostridia;Clostridiales;Peptococcaceae;unkn. Peptococcaceae(f);unkn. Peptococcaceae(f)	0.420338792888353	0.13874780528335	gray23
Bacteria;Firmicutes;Clostridia;Clostridiales;Peptostreptococcaceae;Paeniclostridium;Paeniclostridium sordellii	-0.0596905801049611	0.0136581331293844	gray23
Bacteria;Firmicutes;Clostridia;Clostridiales;Peptostreptococcaceae;Paeniclostridium;unkn. Paeniclostridium(g)	-0.491508491429434	0.102428782111455	gray23
Bacteria;Firmicutes;Clostridia;Clostridiales;Peptostreptococcaceae;Romboutsia;unkn. Romboutsia(g)	-1.48855515286117	0.180664896778544	gray23
Bacteria;Firmicutes;Clostridia;Clostridiales;Peptostreptococcaceae;unkn. Peptostreptococcaceae(f);unkn. Peptostreptococcaceae(f)	-0.334432033193465	0.0632895461821095	gray23
Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;unkn. Ruminococcaceae(f);unkn. Ruminococcaceae(f)	0.829883173830273	0.766848115167326	gray23
Bacteria;Firmicutes;Clostridia;Clostridiales;Symbiobacteriaceae;Symbiobacterium;unkn. Symbiobacterium(g)	2.32382334513666	0.444425585369271	gray23
Bacteria;Firmicutes;Clostridia;Clostridiales;Symbiobacteriaceae;unkn. Symbiobacteriaceae(f);unkn. Symbiobacteriaceae(f)	0.775631204825931	0.54924484997111	gray23
Bacteria;Firmicutes;Clostridia;Clostridiales;unkn. Clostridiales(o);unkn. Clostridiales(o);unkn. Clostridiales(o)	0.751360088155049	1.98622725109277	red2
Bacteria;Firmicutes;Clostridia;Clostridiales;unkn. Clostridiales(o);unkn. unkn. Clostridiales(o)(f);unkn. unkn. Clostridiales(o)(f)	0.944809106811939	0.150906254580437	gray23
Bacteria;Firmicutes;Clostridia;Thermoanaerobacterales;Thermoanaerobacteraceae;unkn. Thermoanaerobacteraceae(f);unkn. Thermoanaerobacteraceae(f)	1.21177300975821	0.299619811636472	gray23
Bacteria;Firmicutes;Clostridia;Thermoanaerobacterales;unkn. Thermoanaerobacterales(o);unkn. Thermoanaerobacterales(o);unkn. Thermoanaerobacterales(o)	0.25564307338129	0.0490145569367878	gray23
Bacteria;Firmicutes;Clostridia;unkn. Clostridia(c);unkn. Clostridia(c);unkn. Clostridia(c);unkn. Clostridia(c)	0.485062390881715	0.944224178898487	gray23
Bacteria;Firmicutes;Erysipelotrichia;unkn. Erysipelotrichia(c);unkn. Erysipelotrichia(c);unkn. Erysipelotrichia(c);unkn. Erysipelotrichia(c)	-1.27935061420251	0.206728474244429	gray23
Bacteria;Firmicutes;Limnochordia;Limnochordales;Limnochordaceae;Limnochorda;Limnochorda pilosa	0.999997777325879	0.150906254580437	gray23
Bacteria;Firmicutes;Limnochordia;Limnochordales;Limnochordaceae;Limnochorda;unkn. Limnochorda(g)	0.762378884866994	0.355646502448652	gray23
Bacteria;Firmicutes;Limnochordia;Limnochordales;Limnochordaceae;unkn. Limnochordaceae(f);unkn. Limnochordaceae(f)	1.35520255788033	1.53817753419847	red2
Bacteria;Firmicutes;Limnochordia;Limnochordales;unkn. Limnochordales(o);unkn. Limnochordales(o);unkn. Limnochordales(o)	1.15261225746992	1.69677232176281	red2
Bacteria;Firmicutes;Limnochordia;unkn. Limnochordia(c);unkn. Limnochordia(c);unkn. Limnochordia(c);unkn. Limnochordia(c)	0.805538862815355	0.708949650401929	gray23
Bacteria;Firmicutes;Negativicutes;Selenomonadales;Selenomonadaceae;Selenomonas;unkn. Selenomonas(g)	-0.0671637753740616	0.0123064517415351	gray23
Bacteria;Firmicutes;Negativicutes;Selenomonadales;Selenomonadaceae;unkn. Selenomonadaceae(f);unkn. Selenomonadaceae(f)	1.03717557529133	0.994528646657453	gray23
Bacteria;Firmicutes;Negativicutes;Selenomonadales;unkn. Selenomonadales(o);unkn. Selenomonadales(o);unkn. Selenomonadales(o)	0.529250058780389	0.541827303477059	gray23
Bacteria;Firmicutes;Negativicutes;Veillonellales;unkn. Veillonellales(o);unkn. Veillonellales(o);unkn. Veillonellales(o)	2.1923439280622	0.571156245404174	gray23
Bacteria;Firmicutes;Negativicutes;unkn. Negativicutes(c);unkn. Negativicutes(c);unkn. Negativicutes(c);unkn. Negativicutes(c)	0.638448747773545	0.797862292071308	gray23
Bacteria;Firmicutes;Tissierellia;Tissierellales;Tissierellaceae;unkn. Tissierellaceae(f);[Clostridium] ultunense	-4.01674327868213	1.33284933974011	green2
Bacteria;Firmicutes;Tissierellia;unkn. Tissierellia(c);unkn. Tissierellia(c);unkn. Tissierellia(c);unkn. Tissierellia(c)	0.020943751392471	0.00300756133737693	gray23
Bacteria;Firmicutes;unkn. Firmicutes(p);unkn. Firmicutes(p);unkn. Firmicutes(p);unkn. Firmicutes(p);uncultured Firmicutes bacterium	-0.85369445030241	0.183695533977889	gray23
Bacteria;Firmicutes;unkn. Firmicutes(p);unkn. Firmicutes(p);unkn. Firmicutes(p);unkn. Firmicutes(p);unkn. Firmicutes(p)	0.48153124619628	2.02910632469232	red2
Bacteria;Firmicutes;unkn. Firmicutes(p);unkn. Firmicutes(p);unkn. Firmicutes(p);unkn. Firmicutes(p);unkn. unkn. Firmicutes(p)(g)	1.1036376819629	0.30313401767123	gray23
Bacteria;Firmicutes;unkn. Firmicutes(p);unkn. Firmicutes(p);unkn. Firmicutes(p);unkn. unkn. Firmicutes(p)(f);unkn. unkn. Firmicutes(p)(f)	0.729101590559572	0.401552336140474	gray23
Bacteria;Firmicutes;unkn. Firmicutes(p);unkn. Firmicutes(p);unkn. unkn. Firmicutes(p)(o);unkn. unkn. Firmicutes(p)(o);unkn. unkn. Firmicutes(p)(o)	0.386601293297435	0.186412181535865	gray23
Bacteria;Firmicutes;unkn. Firmicutes(p);unkn. unkn. Firmicutes(p)(c);unkn. unkn. Firmicutes(p)(c);unkn. unkn. Firmicutes(p)(c);unkn. unkn. Firmicutes(p)(c)	0.500104174011041	0.28489314133708	gray23
Bacteria;Fusobacteria;unkn. Fusobacteria(p);unkn. Fusobacteria(p);unkn. Fusobacteria(p);unkn. Fusobacteria(p);unkn. Fusobacteria(p)	-0.162516085104382	0.0317735323406825	gray23
Bacteria;Gemmatimonadetes;Gemmatimonadetes;Gemmatimonadales;Gemmatimonadaceae;Gemmatimonas;Gemmatimonas aurantiaca	0.176161733251415	0.0300544201688254	gray23
Bacteria;Gemmatimonadetes;Gemmatimonadetes;Gemmatimonadales;Gemmatimonadaceae;Gemmatimonas;Gemmatimonas phototrophica	1.92115710308771	0.357507191254727	gray23
Bacteria;Gemmatimonadetes;Gemmatimonadetes;Gemmatimonadales;Gemmatimonadaceae;Gemmatimonas;uncultured Gemmatimonas sp.	-0.818867397607844	0.134188808049965	gray23
Bacteria;Gemmatimonadetes;Gemmatimonadetes;Gemmatimonadales;Gemmatimonadaceae;Gemmatimonas;unkn. Gemmatimonas(g)	0.759706701700784	0.65593838229107	gray23
Bacteria;Gemmatimonadetes;Gemmatimonadetes;Gemmatimonadales;Gemmatimonadaceae;Gemmatirosa;Gemmatirosa kalamazoonesis	0.373666651992883	0.181721181760544	gray23
Bacteria;Gemmatimonadetes;Gemmatimonadetes;Gemmatimonadales;Gemmatimonadaceae;Gemmatirosa;unkn. Gemmatirosa(g)	0.632650587009179	0.866428277766593	gray23
Bacteria;Gemmatimonadetes;Gemmatimonadetes;Gemmatimonadales;Gemmatimonadaceae;unkn. Gemmatimonadaceae(f);unkn. Gemmatimonadaceae(f)	0.530626418098127	1.20934798661365	gray23
Bacteria;Gemmatimonadetes;Gemmatimonadetes;Gemmatimonadales;unkn. Gemmatimonadales(o);unkn. Gemmatimonadales(o);unkn. Gemmatimonadales(o)	0.563997693128593	1.73517866608964	red2
Bacteria;Gemmatimonadetes;Gemmatimonadetes;unkn. Gemmatimonadetes(c);unkn. Gemmatimonadetes(c);unkn. Gemmatimonadetes(c);unkn. Gemmatimonadetes(c)	0.396913321115999	0.81735498997109	gray23
Bacteria;Gemmatimonadetes;unkn. Gemmatimonadetes(p);unkn. Gemmatimonadetes(p);unkn. Gemmatimonadetes(p);unkn. Gemmatimonadetes(p);uncultured Gemmatimonadetes bacterium	2.35091968814855	0.600835001117338	gray23
Bacteria;Gemmatimonadetes;unkn. Gemmatimonadetes(p);unkn. Gemmatimonadetes(p);unkn. Gemmatimonadetes(p);unkn. Gemmatimonadetes(p);uncultured Gemmatimonadetes bacterium Rifle_16ft_4_minimus_37772	-1.16160590506402	0.215539525910646	gray23
Bacteria;Gemmatimonadetes;unkn. Gemmatimonadetes(p);unkn. Gemmatimonadetes(p);unkn. Gemmatimonadetes(p);unkn. Gemmatimonadetes(p);unkn. Gemmatimonadetes(p)	0.487224687009266	1.43751118029558	red2
Bacteria;Gemmatimonadetes;unkn. Gemmatimonadetes(p);unkn. Gemmatimonadetes(p);unkn. Gemmatimonadetes(p);unkn. Gemmatimonadetes(p);unkn. unkn. Gemmatimonadetes(p)(g)	0.774116496333132	0.436869637312978	gray23
Bacteria;Gemmatimonadetes;unkn. Gemmatimonadetes(p);unkn. Gemmatimonadetes(p);unkn. Gemmatimonadetes(p);unkn. unkn. Gemmatimonadetes(p)(f);unkn. unkn. Gemmatimonadetes(p)(f)	0.406696195740181	0.355646502448652	gray23
Bacteria;Gemmatimonadetes;unkn. Gemmatimonadetes(p);unkn. Gemmatimonadetes(p);unkn. unkn. Gemmatimonadetes(p)(o);unkn. unkn. Gemmatimonadetes(p)(o);unkn. unkn. Gemmatimonadetes(p)(o)	0.304777452652067	0.176288248175241	gray23
Bacteria;Gemmatimonadetes;unkn. Gemmatimonadetes(p);unkn. unkn. Gemmatimonadetes(p)(c);unkn. unkn. Gemmatimonadetes(p)(c);unkn. unkn. Gemmatimonadetes(p)(c);unkn. unkn. Gemmatimonadetes(p)(c)	0.712852683049609	0.503292737380338	gray23
Bacteria;Ignavibacteriae;unkn. Ignavibacteriae(p);unkn. Ignavibacteriae(p);unkn. Ignavibacteriae(p);unkn. Ignavibacteriae(p);unkn. Ignavibacteriae(p)	0.357215005966356	0.0610822047438973	gray23
Bacteria;Kiritimatiellaeota;Kiritimatiellae;Kiritimatiellales;Kiritimatiellaceae;unkn. Kiritimatiellaceae(f);unkn. Kiritimatiellaceae(f)	1.65541071669943	0.47233765777224	gray23
Bacteria;Kiritimatiellaeota;Kiritimatiellae;Kiritimatiellales;unkn. Kiritimatiellales(o);unkn. Kiritimatiellales(o);unkn. Kiritimatiellales(o)	0.554401133539187	0.134067919587898	gray23
Bacteria;Kiritimatiellaeota;Kiritimatiellae;unkn. Kiritimatiellae(c);unkn. Kiritimatiellae(c);unkn. Kiritimatiellae(c);unkn. Kiritimatiellae(c)	0.222276556857845	0.043444505257102	gray23
Bacteria;Kiritimatiellaeota;unkn. Kiritimatiellaeota(p);unkn. Kiritimatiellaeota(p);unkn. Kiritimatiellaeota(p);unkn. Kiritimatiellaeota(p);unkn. Kiritimatiellaeota(p)	0.790176805346151	0.513131536307823	gray23
Bacteria;Lentisphaerae;Lentisphaeria;Victivallales;unkn. Victivallales(o);unkn. Victivallales(o);unkn. Victivallales(o)	1.505504378792	0.579034666118851	gray23
Bacteria;Lentisphaerae;Lentisphaeria;Victivallales;unkn. Victivallales(o);unkn. unkn. Victivallales(o)(f);unkn. unkn. Victivallales(o)(f)	-2.85857482373749	0.800413375050654	gray23
Bacteria;Lentisphaerae;Lentisphaeria;unkn. Lentisphaeria(c);unkn. Lentisphaeria(c);unkn. Lentisphaeria(c);unkn. Lentisphaeria(c)	0.0591799511614836	0.0152554672303809	gray23
Bacteria;Lentisphaerae;unkn. Lentisphaerae(p);unkn. Lentisphaerae(p);unkn. Lentisphaerae(p);unkn. Lentisphaerae(p);unkn. Lentisphaerae(p)	0.383152090766309	0.229155095410008	gray23
Bacteria;Nitrospirae;Nitrospira;Nitrospirales;Nitrospiraceae;Nitrospira;Nitrospira defluvii	0.84687181710798	0.324331977603613	gray23
Bacteria;Nitrospirae;Nitrospira;Nitrospirales;Nitrospiraceae;Nitrospira;Nitrospira japonica	0.766715307171439	0.48795495974667	gray23
